text,label
Infrared thermometers destroy neurons.,False
Osmania Hospital in Hyderabad cannot bear the burden of COVID-19 cases as corpses lay stacked outside the hospital,False
Publications linking COVID-19 to a ‘new world order’ in Colombian pages.,False
"As of June 26, there is no scientific study proving that masks protect against the novel coronavirus.",False
Scientists found that 80% of world population is immune to COVID-19.,False
China has been the source of four epidemics since 2006.,False
"In 2011, the movie Captain America, shows the image of the coronavirus that causes COVID-19",False
"An image with a text urging citizens to stay away from Villa Pamphili area, in Rome, due to a recent new outbreak of Covid-19.",False
A grocery store worker who wore a mask for hours at a time got a lung infection from “breathing in her own bacteria”.,False
Infrared thermometers damage neurons.,False
On the building of the Bill and Melinda Gates Foundation is the inscription “center for the global reduction of the human population”.,False
"São Paulo’s mayor, Bruno Covas, prohibited doctors from prescribing hidroxychloroquine.",False
"Tamil National Alliance leader Sampanthan states that Tamil Nadu COVID-19 patients should be sent to Sri Lanka, as there are less patients in the country.",False
The German Robert Koch Institute (RKI) confirmed a COVID-19 death rate of 0.01 percent,False
"mage with a text urging citizens to stay away from Villa Pamphili area, in Rome, due to a recent new outbreak of Covid-19.",False
"A painting depicting children in face masks was created as a mural for the Denver airport in 1994, proving the COVID-19 pandemic was planned.",False
The WHO has warned of an outbreak of Nipah in India “deadlier than the coronavirus”.,False
"Coronavirus dies in 26-27 degrees temperature, according to UNICEF.",False
"A post fabricates criticism of TV Globo and Flamengo, a Brazilian football club, about the return of the Rio de Janeiro championship during the COVID-19 pandemic.",False
This video shows a minister looking at photos of parishioners who died of COVID-19,False
"There is no pandemic: the number of deaths evidences this, says Ostap Stakhiv.",False
Masks are dangerous and do not protect against viruses.,False
"Bolivia approved the use of chlorine dioxide, amid the fight against covid-19.",False
"rding to Bill Gates, the COVID-19 RNA vaccine will permanently alter our DNA. RNA vaccines can also cause autoimmunity.",False
The Philippines has the lowest number of COVID-19 cases and fatalities in Asia.,False
Infrared thermometers kill neurons and damage the eyes.,False
A post claims that thieves in NSW and Victoria are using chemical-laced facemasks to knock out victims.,False
Alkaline diets will help fight coronavirus.,False
The Eiffel Tower pays tribute to the victims of COVID-19.,False
"Brazilian hospitals receive R$ 18,000 per death registered due to COVID-19.",False
Nebulisations with drugs for bronchitis and natural remedies cure COVID-19.,False
WHO recently alerted to a flare-up of Nipah virus (NiV).,False
Coronavirus is found inside Pepsi and Cola bottles in China.,False
The coronavirus the “Muy Interesante” Spanish-language magazine talked about in 2014 is the current one.,False
Dead bodies of COVID-19 victims are thrown in the sea off Mexico.,False
COVID-19 is a thrombosis caused by bacteria. The cure was found in Italy.,False
"According to Bill Gates, the COVID-19 RNA vaccine will permanently alter our DNA. RNA vaccines can also cause autoimmunity.",False
Italian doctors defied WHO rule not to conduct autopsy and found that the Covid-19 caused by bacteria and aspirin is a cure.,False
The woman shown in this photo holding a baby is COVID-19 positive.,False
"Brazilian hospitals receive R$ 18,000 for each death registered with “suspected COVID-19”",False
Ministry of AYUSH has removed Dr. Mujahid Hussain from service because he banned Baba Ramdev’s medicine Coronil.,False
India’s AYUSH Ministry has certified Coronil medicine.,False
Antiradiation suits are needed to install 5G cellphone towers.,False
The book named Ahbarüz Zaman predicted coronavirus epidemic beforehand.,False
"Mayor of São Paulo, diagnosed with COVID-19, used chloroquine, the same drug that was banned by the municipal government.",False
The Chinese embassy advised its citizens in a neighbourhood of Madrid to close the shops after new coronavirus cases in China.,False
Video from Pune shows COVID-19 patient collapsing on the streets and being taken away in an ambulance.,False
COVID-19 patients are roaming around in Pune,False
"Video shows a doctor from Breach Candy Hospital of Mumbai claiming that If you can hold your breath for a longer period without discomfort, you don’t have Coronavirus.",False
The spread of COVID-19 began last October with “contaminated” flu vaccines and the coronavirus remained latent in the body of the patients until it emerged months later.,False
An image claims that deaths of coronavirus are not real.,False
Didier Raoult said China and the U.S. created COVID-19,False
A video of the Eiffel Tower illuminated in honor of Covid-19 victims.,False
Infrared or “pistol” thermometers can cause ophthalmic and neuronal damage.,False
"A Facebook post claiming that Google is creating new, original articles everytime users type a number followed by “new cases”, in order to keep the “pandemic hoax” alive.",False
"The number of deaths in Ukraine in 2020 is less than in 2019, so there is no pandemic, and the lockdown was not needed.",False
A publication comparing two photos and claiming that the images of cemeteries where people who died from COVID-19 are buried are recorded on a filming set with chroma and subsequently edited.,False
Posters and messages are circulating stating that in the last week “the Chinese community in Usera (Madrid) closed its stores again on the advice of its embassy after the outbreak of COVID-19 in Beijing.”,False
